evidence_id,case_id,transaction_id,order_id,normalized_category,reason_code,evidence_type,document_text,is_required,is_relevant,is_contradictory,evidence_strength_score,evidence_quality_score,ground_truth_rank,dataset_split
CB_IN_2026_05176_EV_05,CB_IN_2026_05176,TXN_272902801824,ORD_3417950595,ITEM_NOT_RECEIVED,4855,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_272902801824. Device history confirms previous account usage.,False,False,False,0.2766,0.2763,0,train
CB_IN_2026_05176_EV_06,CB_IN_2026_05176,TXN_272902801824,ORD_3417950595,ITEM_NOT_RECEIVED,4855,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_272902801824.,False,False,False,0.1121,0.0521,0,train
CB_IN_2026_05177_EV_00,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,DELIVERY_TRACKING,Courier tracking record for order ORD_1382879889 confirms dispatch and transit.,True,True,False,0.8138,0.6907,1,test
CB_IN_2026_05177_EV_01,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_1382879889.,True,True,False,0.9437,0.8022,1,test
CB_IN_2026_05177_EV_02,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,INVOICE,Tax Invoice generated for order ORD_1382879889 with price breakdown. Total: INR 4856.57.,False,True,False,0.8889,0.9583,2,test
CB_IN_2026_05177_EV_03,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,SIGNED_DELIVERY,Signed proof of delivery receipt on file for order ORD_1382879889.,False,True,False,0.6161,0.6072,2,test
CB_IN_2026_05177_EV_04,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,DELIVERY_OTP,Delivery OTP verified at destination for order ORD_1382879889.,False,True,False,0.8169,1.0,2,test
CB_IN_2026_05177_EV_05,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,TERMS_AND_CONDITIONS,Merchant terms of service and fulfillment policy accepted at checkout.,False,True,False,0.8871,0.9438,2,test
CB_IN_2026_05177_EV_06,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_1382879889 for chargeback reason code 1064.,False,True,False,0.8528,0.8005,2,test
CB_IN_2026_05177_EV_07,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,ORDER_CONFIRMATION,Order ORD_1382879889 confirmed and receipt dispatched to registered email. Total: INR 4856.57.,False,True,False,0.8579,0.8881,2,test
CB_IN_2026_05177_EV_08,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.2427,0.1777,0,test
CB_IN_2026_05177_EV_09,CB_IN_2026_05177,TXN_103854529569,ORD_1382879889,ITEM_NOT_RECEIVED,1064,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_103854529569. Device history confirms previous account usage.,False,False,False,0.3328,0.2392,0,test
CB_IN_2026_05178_EV_00,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,ORDER_CONFIRMATION,Order ORD_6061639796 confirmed and receipt dispatched to registered email. Total: INR 7485.36.,True,True,False,0.7617,0.8915,1,train
CB_IN_2026_05178_EV_01,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,PRODUCT_DESCRIPTION,Product specifications and terms displayed during purchase.,True,True,False,0.7714,0.7062,1,train
CB_IN_2026_05178_EV_02,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_6061639796.,False,True,False,0.7123,0.5727,2,train
CB_IN_2026_05178_EV_03,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,INVOICE,Tax Invoice generated for order ORD_6061639796 with price breakdown. Total: INR 7485.36.,False,True,False,0.8451,0.8576,2,train
CB_IN_2026_05178_EV_04,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,TERMS_AND_CONDITIONS,Merchant terms of service and fulfillment policy accepted at checkout.,False,True,False,0.6699,0.7103,2,train
CB_IN_2026_05178_EV_05,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_6061639796 for chargeback reason code 1062.,False,True,False,0.6795,0.7913,2,train
CB_IN_2026_05178_EV_06,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,RETURN_RECORD,Return request status and merchant return processing log.,False,True,False,0.7199,0.7785,2,train
CB_IN_2026_05178_EV_07,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_553789271510. Device history confirms previous account usage.,False,False,False,0.1641,0.2192,0,train
CB_IN_2026_05178_EV_08,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_553789271510 match registered cardholder location.,False,False,False,0.3228,0.3136,0,train
CB_IN_2026_05178_EV_09,CB_IN_2026_05178,TXN_553789271510,ORD_6061639796,NOT_AS_DESCRIBED,1062,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_553789271510. ECI: 05 (Liability Shift Active).,False,False,False,0.121,0.0781,0,train
CB_IN_2026_05179_EV_00,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_575482956011. Auth Code: AUTH_956011. Amount: INR 1652.89.,True,True,False,0.9004,1.0,1,train
CB_IN_2026_05179_EV_01,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_575482956011. ECI: 05 (Liability Shift Active).,True,True,False,0.925,0.8622,1,train
CB_IN_2026_05179_EV_02,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_575482956011.,False,True,False,0.6822,0.7111,2,train
CB_IN_2026_05179_EV_03,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,ORDER_CONFIRMATION,Order ORD_3019188073 confirmed and receipt dispatched to registered email. Total: INR 1652.89.,False,True,False,0.7682,0.7101,2,train
CB_IN_2026_05179_EV_04,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,AVS_CVV_VERIFICATION,CVV2 match successful (Match code M) and AVS zip code verified for transaction TXN_575482956011.,False,True,False,0.7696,0.8468,2,train
CB_IN_2026_05179_EV_05,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,False,0.7098,0.6509,2,train
CB_IN_2026_05179_EV_06,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_575482956011. Device history confirms previous account usage.,False,True,False,0.8298,0.7966,2,train
CB_IN_2026_05179_EV_07,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_575482956011 match registered cardholder location.,False,True,False,0.6946,0.6792,2,train
CB_IN_2026_05179_EV_08,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_3019188073.,False,False,False,0.2291,0.3229,0,train
CB_IN_2026_05179_EV_09,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,DELIVERY_TRACKING,Courier tracking record for order ORD_3019188073 confirms dispatch and transit.,False,False,False,0.1122,0.0,0,train
CB_IN_2026_05179_EV_10,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.1001,0.1486,0,train
CB_IN_2026_05179_EV_11,CB_IN_2026_05179,TXN_575482956011,ORD_3019188073,FRAUD_UNAUTHORIZED,4837,RETURN_POLICY,Merchant return policy document.,False,False,False,0.2776,0.333,0,train
CB_IN_2026_05180_EV_00,CB_IN_2026_05180,TXN_692102603265,ORD_5132828108,FRAUD_UNAUTHORIZED,128,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_692102603265. Auth Code: AUTH_603265. Amount: INR 714.77.,True,True,False,0.9247,0.9832,1,train
CB_IN_2026_05180_EV_01,CB_IN_2026_05180,TXN_692102603265,ORD_5132828108,FRAUD_UNAUTHORIZED,128,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_692102603265. ECI: 05 (Liability Shift Active).,True,True,True,0.9487,0.9866,1,train
CB_IN_2026_05180_EV_02,CB_IN_2026_05180,TXN_692102603265,ORD_5132828108,FRAUD_UNAUTHORIZED,128,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,True,0.8993,0.9429,2,train
CB_IN_2026_05180_EV_03,CB_IN_2026_05180,TXN_692102603265,ORD_5132828108,FRAUD_UNAUTHORIZED,128,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_692102603265 match registered cardholder location.,False,True,False,0.7993,0.8015,2,train
CB_IN_2026_05180_EV_04,CB_IN_2026_05180,TXN_692102603265,ORD_5132828108,FRAUD_UNAUTHORIZED,128,ORDER_CONFIRMATION,Order ORD_5132828108 confirmed and receipt dispatched to registered email. Total: INR 714.77.,False,True,False,0.8299,0.9414,2,train
CB_IN_2026_05180_EV_05,CB_IN_2026_05180,TXN_692102603265,ORD_5132828108,FRAUD_UNAUTHORIZED,128,RETURN_POLICY,Merchant return policy document.,False,False,False,0.3812,0.3155,0,train
CB_IN_2026_05180_EV_06,CB_IN_2026_05180,TXN_692102603265,ORD_5132828108,FRAUD_UNAUTHORIZED,128,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.3566,0.5591,0,train
CB_IN_2026_05181_EV_00,CB_IN_2026_05181,TXN_446421202480,ORD_8220827854,FRAUD_UNAUTHORIZED,10.4,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_446421202480. Auth Code: AUTH_202480. Amount: INR 3990.15.,True,True,False,0.9349,1.0,1,train
CB_IN_2026_05181_EV_01,CB_IN_2026_05181,TXN_446421202480,ORD_8220827854,FRAUD_UNAUTHORIZED,10.4,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_446421202480. ECI: 05 (Liability Shift Active).,True,True,False,0.8466,0.817,1,train
CB_IN_2026_05181_EV_02,CB_IN_2026_05181,TXN_446421202480,ORD_8220827854,FRAUD_UNAUTHORIZED,10.4,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_8220827854 for chargeback reason code 10.4.,False,True,False,0.7512,0.7339,2,train
CB_IN_2026_05181_EV_03,CB_IN_2026_05181,TXN_446421202480,ORD_8220827854,FRAUD_UNAUTHORIZED,10.4,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,False,0.7447,0.817,2,train
CB_IN_2026_05181_EV_04,CB_IN_2026_05181,TXN_446421202480,ORD_8220827854,FRAUD_UNAUTHORIZED,10.4,RETURN_POLICY,Merchant return policy document.,False,False,False,0.3738,0.2586,0,train
CB_IN_2026_05181_EV_05,CB_IN_2026_05181,TXN_446421202480,ORD_8220827854,FRAUD_UNAUTHORIZED,10.4,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.1131,0.0002,0,train
CB_IN_2026_05181_EV_06,CB_IN_2026_05181,TXN_446421202480,ORD_8220827854,FRAUD_UNAUTHORIZED,10.4,DELIVERY_TRACKING,Courier tracking record for order ORD_8220827854 confirms dispatch and transit.,False,False,False,0.1566,0.145,0,train
CB_IN_2026_05182_EV_00,CB_IN_2026_05182,TXN_102886921616,ORD_8123920846,REFUND_NOT_RECEIVED,1061,REFUND_RECORD,Refund ARN processing record generated for transaction TXN_102886921616.,True,True,False,0.9558,0.8298,1,train
CB_IN_2026_05182_EV_01,CB_IN_2026_05182,TXN_102886921616,ORD_8123920846,REFUND_NOT_RECEIVED,1061,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_8123920846 for chargeback reason code 1061.,False,True,False,0.8102,0.858,2,train
CB_IN_2026_05182_EV_02,CB_IN_2026_05182,TXN_102886921616,ORD_8123920846,REFUND_NOT_RECEIVED,1061,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_102886921616. Amount: INR 850.63.,False,True,False,0.5731,0.537,2,train
CB_IN_2026_05182_EV_03,CB_IN_2026_05182,TXN_102886921616,ORD_8123920846,REFUND_NOT_RECEIVED,1061,DELIVERY_TRACKING,Courier tracking record for order ORD_8123920846 confirms dispatch and transit.,False,False,False,0.197,0.1676,0,train
CB_IN_2026_05182_EV_04,CB_IN_2026_05182,TXN_102886921616,ORD_8123920846,REFUND_NOT_RECEIVED,1061,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_8123920846.,False,False,False,0.063,0.1386,0,train
CB_IN_2026_05183_EV_00,CB_IN_2026_05183,TXN_706502038966,ORD_6403470546,NOT_AS_DESCRIBED,4853,ORDER_CONFIRMATION,Order ORD_6403470546 confirmed and receipt dispatched to registered email. Total: INR 2296.95.,True,True,False,0.9536,0.9716,1,train
CB_IN_2026_05183_EV_01,CB_IN_2026_05183,TXN_706502038966,ORD_6403470546,NOT_AS_DESCRIBED,4853,PRODUCT_DESCRIPTION,Product specifications and terms displayed during purchase.,True,True,False,0.9577,0.9834,1,train
CB_IN_2026_05183_EV_02,CB_IN_2026_05183,TXN_706502038966,ORD_6403470546,NOT_AS_DESCRIBED,4853,QC_RECORDS,Quality Control dispatch certificate approved for order ORD_6403470546.,False,True,False,0.6189,0.5783,2,train
CB_IN_2026_05183_EV_03,CB_IN_2026_05183,TXN_706502038966,ORD_6403470546,NOT_AS_DESCRIBED,4853,TERMS_AND_CONDITIONS,Merchant terms of service and fulfillment policy accepted at checkout.,False,True,False,0.7294,0.7266,2,train
CB_IN_2026_05183_EV_04,CB_IN_2026_05183,TXN_706502038966,ORD_6403470546,NOT_AS_DESCRIBED,4853,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_706502038966. ECI: 05 (Liability Shift Active).,False,False,False,0.3104,0.3801,0,train
CB_IN_2026_05183_EV_05,CB_IN_2026_05183,TXN_706502038966,ORD_6403470546,NOT_AS_DESCRIBED,4853,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_706502038966 match registered cardholder location.,False,False,False,0.3144,0.3815,0,train
CB_IN_2026_05184_EV_00,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_148861978973. Auth Code: AUTH_978973. Amount: INR 1230.03.,True,True,False,0.8212,0.7241,1,train
CB_IN_2026_05184_EV_01,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_148861978973. ECI: 05 (Liability Shift Active).,True,True,False,0.9791,1.0,1,train
CB_IN_2026_05184_EV_02,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_148861978973.,False,True,False,0.7437,0.8582,2,train
CB_IN_2026_05184_EV_03,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_9800847177 for chargeback reason code 10.4.,False,True,False,0.8699,1.0,2,train
CB_IN_2026_05184_EV_04,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_148861978973 match registered cardholder location.,False,True,False,0.8677,0.8973,2,train
CB_IN_2026_05184_EV_05,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_148861978973. Device history confirms previous account usage.,False,True,False,0.8206,0.9325,2,train
CB_IN_2026_05184_EV_06,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,AVS_CVV_VERIFICATION,CVV2 match successful (Match code M) and AVS zip code verified for transaction TXN_148861978973.,False,True,False,0.6674,0.6972,2,train
CB_IN_2026_05184_EV_07,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,ORDER_CONFIRMATION,Order ORD_9800847177 confirmed and receipt dispatched to registered email. Total: INR 1230.03.,False,True,False,0.5702,0.4865,2,train
CB_IN_2026_05184_EV_08,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,False,0.8294,0.8211,2,train
CB_IN_2026_05184_EV_09,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,DELIVERY_TRACKING,Courier tracking record for order ORD_9800847177 confirms dispatch and transit.,False,False,False,0.1833,0.0647,0,train
CB_IN_2026_05184_EV_10,CB_IN_2026_05184,TXN_148861978973,ORD_9800847177,FRAUD_UNAUTHORIZED,10.4,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_9800847177.,False,False,False,0.2378,0.2862,0,train
CB_IN_2026_05185_EV_00,CB_IN_2026_05185,TXN_879553387735,ORD_5173759857,RECON_SETTLEMENT_ERROR,4808,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,True,True,False,0.8471,0.7903,1,train
CB_IN_2026_05185_EV_01,CB_IN_2026_05185,TXN_879553387735,ORD_5173759857,RECON_SETTLEMENT_ERROR,4808,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_879553387735. Amount: INR 1721.95.,False,True,False,0.7766,0.9658,2,train
CB_IN_2026_05185_EV_02,CB_IN_2026_05185,TXN_879553387735,ORD_5173759857,RECON_SETTLEMENT_ERROR,4808,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_879553387735. Auth Code: AUTH_387735. Amount: INR 1721.95.,False,True,False,0.8057,0.6614,2,train
CB_IN_2026_05185_EV_03,CB_IN_2026_05185,TXN_879553387735,ORD_5173759857,RECON_SETTLEMENT_ERROR,4808,INTERNAL_SYSTEM_LOGS,Core banking API response logs for transaction TXN_879553387735.,False,True,False,0.8739,0.9278,2,train
CB_IN_2026_05185_EV_04,CB_IN_2026_05185,TXN_879553387735,ORD_5173759857,RECON_SETTLEMENT_ERROR,4808,SETTLEMENT_RECORD,Settlement payout record available for transaction TXN_879553387735.,False,True,False,0.6981,0.7818,2,train
CB_IN_2026_05185_EV_05,CB_IN_2026_05185,TXN_879553387735,ORD_5173759857,RECON_SETTLEMENT_ERROR,4808,RETURN_POLICY,Merchant return policy document.,False,False,False,0.3782,0.3516,0,train
CB_IN_2026_05185_EV_06,CB_IN_2026_05185,TXN_879553387735,ORD_5173759857,RECON_SETTLEMENT_ERROR,4808,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_5173759857.,False,False,False,0.35,0.4099,0,train
CB_IN_2026_05186_EV_00,CB_IN_2026_05186,TXN_120388588937,ORD_1354495513,ITEM_NOT_RECEIVED,1064,DELIVERY_TRACKING,Courier tracking record for order ORD_1354495513 confirms dispatch and transit.,True,True,False,0.9344,1.0,1,train
CB_IN_2026_05186_EV_01,CB_IN_2026_05186,TXN_120388588937,ORD_1354495513,ITEM_NOT_RECEIVED,1064,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_1354495513.,True,True,False,0.7938,0.8223,1,train
CB_IN_2026_05186_EV_02,CB_IN_2026_05186,TXN_120388588937,ORD_1354495513,ITEM_NOT_RECEIVED,1064,INVOICE,Tax Invoice generated for order ORD_1354495513 with price breakdown. Total: INR 602.15.,False,True,False,0.6228,0.5068,2,train
CB_IN_2026_05186_EV_03,CB_IN_2026_05186,TXN_120388588937,ORD_1354495513,ITEM_NOT_RECEIVED,1064,DELIVERY_OTP,Delivery OTP verified at destination for order ORD_1354495513.,False,True,False,0.6038,0.6787,2,train
CB_IN_2026_05186_EV_04,CB_IN_2026_05186,TXN_120388588937,ORD_1354495513,ITEM_NOT_RECEIVED,1064,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_120388588937.,False,False,False,0.2471,0.266,0,train
CB_IN_2026_05186_EV_05,CB_IN_2026_05186,TXN_120388588937,ORD_1354495513,ITEM_NOT_RECEIVED,1064,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.1337,0.0725,0,train
CB_IN_2026_05187_EV_00,CB_IN_2026_05187,TXN_577427610930,ORD_8374826348,NOT_AS_DESCRIBED,1062,ORDER_CONFIRMATION,Order ORD_8374826348 confirmed and receipt dispatched to registered email. Total: INR 2064.16.,True,True,False,0.8547,0.9328,1,train
CB_IN_2026_05187_EV_01,CB_IN_2026_05187,TXN_577427610930,ORD_8374826348,NOT_AS_DESCRIBED,1062,PRODUCT_DESCRIPTION,Product specifications and terms displayed during purchase.,True,True,False,0.9373,0.8071,1,train
