case_id,transaction_id,order_id,payment_rail,network,normalized_category,dispute_amount_inr,currency,country,transaction_date,filing_delay_days,dispute_filed_date,is_tokenized,otp_entry_duration_sec,previous_successful_orders,previous_refunds,previous_chargebacks,total_evidence,relevant_evidence_count,required_evidence_count,contradictory_evidence_count,merchant_representment_won,bank_rrn_match,delivery_otp_verified,ip_geo_match,sim_swap_flag_48h,transaction_record_match,post_dispute_activity,representment_fee_inr,false_positive_cost_inr,false_negative_cost_inr,dataset_split
CB_IN_2026_03151,TXN_638675640138,ORD_7990534891,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,286.07,INR,IN,2026-04-07,78,2026-06-24,False,24,5,1,0,7,3,2,0,0,True,True,False,False,True,True,300,800,286.07,train
CB_IN_2026_04883,TXN_406270579299,ORD_1959549169,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,158.53,INR,IN,2026-05-19,36,2026-06-24,True,17,0,0,0,8,5,2,0,1,False,True,False,False,True,False,300,800,158.53,train
CB_IN_2026_02667,TXN_163102988839,ORD_7273483984,CARD,RUPAY,REFUND_NOT_RECEIVED,4123.07,INR,IN,2026-05-03,52,2026-06-24,False,11,3,0,0,5,3,1,0,1,True,False,True,True,True,False,300,800,4123.07,train
CB_IN_2026_06891,TXN_389600752346,ORD_3964688084,CARD,MASTERCARD,NOT_AS_DESCRIBED,1495.61,INR,IN,2026-04-16,69,2026-06-24,True,40,5,0,1,8,6,2,0,1,True,False,True,False,True,True,1200,1700,1495.61,train
CB_IN_2026_07986,TXN_950458722499,ORD_1243270212,CARD,VISA,ITEM_NOT_RECEIVED,1009.15,INR,IN,2026-05-21,34,2026-06-24,True,29,0,1,0,5,3,2,0,0,True,False,False,False,True,True,1200,1700,1009.15,train
CB_IN_2026_02559,TXN_127895309633,ORD_3304225887,CARD,RUPAY,NOT_AS_DESCRIBED,2966.72,INR,IN,2026-04-15,70,2026-06-24,True,6,2,0,0,7,5,2,0,1,True,True,True,False,False,True,300,800,2966.72,train
CB_IN_2026_04808,TXN_492621868851,ORD_6191944632,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,458.61,INR,IN,2026-06-19,5,2026-06-24,True,15,3,1,0,6,3,1,0,0,False,False,True,False,True,True,300,800,458.61,train
CB_IN_2026_07784,TXN_441036691709,ORD_5431112305,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,782.74,INR,IN,2026-05-26,29,2026-06-24,True,11,2,1,0,10,6,2,0,1,True,False,True,False,False,False,1200,1700,782.74,train
CB_IN_2026_05242,TXN_375348696787,ORD_1812650002,CARD,RUPAY,ITEM_NOT_RECEIVED,3779.03,INR,IN,2026-05-06,49,2026-06-24,True,26,2,0,0,5,3,2,0,1,True,True,True,False,True,False,300,800,3779.03,train
CB_IN_2026_05072,TXN_507475786843,ORD_2565154679,CARD,RUPAY,RECON_SETTLEMENT_ERROR,3737.74,INR,IN,2026-05-14,42,2026-06-25,True,10,4,0,2,4,2,1,0,1,True,True,False,False,True,True,300,800,3737.74,train
CB_IN_2026_05042,TXN_384609439167,ORD_1902689510,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,5934.06,INR,IN,2026-03-28,89,2026-06-25,True,5,3,0,0,9,6,2,0,0,False,True,True,False,True,False,300,800,5934.06,train
CB_IN_2026_06865,TXN_419061390560,ORD_5277364904,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,1137.94,INR,IN,2026-04-06,80,2026-06-25,False,5,8,1,0,4,2,1,0,1,True,False,True,False,True,False,300,800,1137.94,train
CB_IN_2026_09182,TXN_460833744390,ORD_2831628277,UPI,UPI_NPCI,SUBSCRIPTION_CANCELED,41.33,INR,IN,2026-06-23,2,2026-06-25,True,13,3,2,0,8,5,1,1,1,True,True,True,False,False,False,300,800,41.33,train
CB_IN_2026_03526,TXN_197727893039,ORD_7623318603,CARD,AMERICAN_EXPRESS,DUPLICATE_TRANSACTION,2185.57,INR,IN,2026-05-02,54,2026-06-25,True,19,6,0,0,8,5,1,0,1,False,False,True,True,True,True,1200,1700,2185.57,train
CB_IN_2026_08199,TXN_282433024827,ORD_1923236057,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,471.28,INR,IN,2026-06-13,12,2026-06-25,True,17,2,1,0,6,4,2,1,1,False,True,True,False,True,False,300,800,471.28,train
CB_IN_2026_01477,TXN_995333403546,ORD_8714276359,CARD,VISA,REFUND_NOT_RECEIVED,3769.33,INR,IN,2026-03-31,86,2026-06-25,True,17,4,2,1,8,5,1,0,0,True,True,True,False,False,True,1200,1700,3769.33,train
CB_IN_2026_01158,TXN_492684993724,ORD_2663371008,CARD,MASTERCARD,RECON_SETTLEMENT_ERROR,825.62,INR,IN,2026-05-01,55,2026-06-25,True,4,2,0,0,5,2,1,1,1,True,False,True,False,False,True,1200,1700,825.62,train
CB_IN_2026_05970,TXN_447000515779,ORD_3678545227,CARD,VISA,SUBSCRIPTION_CANCELED,1718.19,INR,IN,2026-04-20,66,2026-06-25,False,42,4,1,0,7,5,1,0,1,False,False,True,False,True,True,1200,1700,1718.19,train
CB_IN_2026_03269,TXN_226161767982,ORD_8035295674,CARD,RUPAY,SUBSCRIPTION_CANCELED,46.35,INR,IN,2026-04-28,58,2026-06-25,True,15,2,1,1,8,5,1,0,1,False,False,True,False,True,False,300,800,46.35,train
CB_IN_2026_08685,TXN_214687684844,ORD_3090727037,CARD,RUPAY,FRAUD_UNAUTHORIZED,1171.25,INR,IN,2026-06-01,24,2026-06-25,False,13,2,0,2,12,8,2,0,1,True,True,True,False,True,True,300,800,1171.25,train
CB_IN_2026_01860,TXN_624200267385,ORD_9566709860,CARD,VISA,SERVICE_NOT_PROVIDED,5851.71,INR,IN,2026-04-10,76,2026-06-25,False,14,0,0,0,5,2,1,0,1,True,True,True,False,True,True,1200,1700,5851.71,train
CB_IN_2026_01050,TXN_701064242963,ORD_2200754533,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,162.12,INR,IN,2026-04-08,78,2026-06-25,True,6,0,1,0,7,4,2,0,0,False,False,False,False,False,False,1200,1700,162.12,train
CB_IN_2026_04801,TXN_287854195093,ORD_7091814511,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,1056.08,INR,IN,2026-04-27,59,2026-06-25,True,13,9,1,0,8,5,1,0,1,True,True,False,False,True,False,300,800,1056.08,train
CB_IN_2026_02059,TXN_146549342499,ORD_5582318328,CARD,RUPAY,NOT_AS_DESCRIBED,854.49,INR,IN,2026-04-27,59,2026-06-25,False,13,1,1,0,6,4,2,0,1,True,False,False,False,False,True,300,800,854.49,train
CB_IN_2026_08694,TXN_813360943504,ORD_5384712939,CARD,RUPAY,ITEM_NOT_RECEIVED,760.14,INR,IN,2026-06-21,4,2026-06-25,True,11,3,0,0,9,6,2,1,0,True,False,True,False,True,True,300,800,760.14,train
CB_IN_2026_01838,TXN_792318323168,ORD_6714684660,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,518.16,INR,IN,2026-04-25,61,2026-06-25,False,21,6,0,0,8,6,2,0,0,True,True,True,False,True,False,1200,1700,518.16,train
CB_IN_2026_08698,TXN_248774632783,ORD_4308015743,CARD,RUPAY,FRAUD_UNAUTHORIZED,1057.36,INR,IN,2026-05-04,52,2026-06-25,True,33,0,0,0,11,8,2,0,0,True,True,False,False,False,False,300,800,1057.36,train
CB_IN_2026_08756,TXN_342989863614,ORD_5362685992,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1488.22,INR,IN,2026-03-30,87,2026-06-25,True,15,2,1,0,6,4,2,0,1,False,True,True,False,True,False,300,800,1488.22,train
CB_IN_2026_06240,TXN_676065402633,ORD_5943082313,CARD,MASTERCARD,NOT_AS_DESCRIBED,361.6,INR,IN,2026-05-26,30,2026-06-25,True,31,0,0,0,8,6,2,0,1,True,True,False,True,True,False,1200,1700,361.6,train
CB_IN_2026_08584,TXN_863579219201,ORD_4784432874,CARD,RUPAY,REFUND_NOT_RECEIVED,606.97,INR,IN,2026-04-02,84,2026-06-25,True,22,0,0,1,4,2,1,0,1,True,False,False,False,False,True,300,800,606.97,train
CB_IN_2026_09403,TXN_517529480179,ORD_5849189840,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,69.58,INR,IN,2026-06-11,14,2026-06-25,True,3,7,0,0,5,2,1,0,1,True,True,True,False,True,True,300,800,69.58,train
CB_IN_2026_02438,TXN_493415237979,ORD_5900789777,CARD,RUPAY,FRAUD_UNAUTHORIZED,91.52,INR,IN,2026-06-06,19,2026-06-25,True,6,0,0,1,8,4,2,0,1,True,True,False,False,False,False,300,800,91.52,train
CB_IN_2026_01389,TXN_140603271138,ORD_3629137520,CARD,RUPAY,ITEM_NOT_RECEIVED,11642.12,INR,IN,2026-05-26,30,2026-06-25,True,36,3,0,0,8,6,2,1,1,True,True,True,False,True,False,300,800,11642.12,train
CB_IN_2026_09344,TXN_667229197743,ORD_6827127171,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,955.68,INR,IN,2026-05-08,48,2026-06-25,False,40,6,1,0,11,7,2,1,0,True,True,True,False,True,False,300,800,955.68,train
CB_IN_2026_07703,TXN_678067917873,ORD_1157584730,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,2218.39,INR,IN,2026-05-19,37,2026-06-25,True,13,2,0,1,5,3,1,1,0,False,False,True,False,False,False,300,800,2218.39,train
CB_IN_2026_05453,TXN_257097145217,ORD_2033956816,CARD,RUPAY,NOT_AS_DESCRIBED,313.58,INR,IN,2026-05-16,40,2026-06-25,True,40,0,0,1,6,4,2,0,0,True,False,True,False,False,False,300,800,313.58,train
CB_IN_2026_08598,TXN_484222601562,ORD_2331928451,CARD,RUPAY,RECON_SETTLEMENT_ERROR,696.52,INR,IN,2026-05-30,26,2026-06-25,False,6,4,0,0,5,2,1,0,0,False,False,True,False,True,False,300,800,696.52,train
CB_IN_2026_01743,TXN_962663764577,ORD_3614092463,UPI,UPI_NPCI,INCORRECT_AMOUNT,883.88,INR,IN,2026-06-13,12,2026-06-25,True,1,1,0,0,6,4,2,0,0,True,True,True,False,False,False,300,800,883.88,train
CB_IN_2026_00828,TXN_886499648113,ORD_6500775712,CARD,VISA,SUBSCRIPTION_CANCELED,431.82,INR,IN,2026-06-05,20,2026-06-25,True,1,2,2,0,4,2,1,0,0,True,True,False,False,True,False,1200,1700,431.82,train
CB_IN_2026_01709,TXN_355646179473,ORD_6865034886,CARD,RUPAY,NOT_AS_DESCRIBED,387.58,INR,IN,2026-04-21,65,2026-06-25,True,11,4,0,0,9,6,2,0,1,True,False,True,False,True,True,300,800,387.58,train
CB_IN_2026_00319,TXN_953972134043,ORD_4756496969,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,4664.23,INR,IN,2026-05-29,27,2026-06-25,True,22,0,1,0,6,4,2,0,0,True,True,True,False,False,True,300,800,4664.23,train
CB_IN_2026_01343,TXN_607953412323,ORD_2761385636,CARD,VISA,SUBSCRIPTION_CANCELED,118.41,INR,IN,2026-06-16,9,2026-06-25,True,15,2,0,0,5,2,1,0,0,True,False,False,False,False,True,1200,1700,118.41,train
CB_IN_2026_09128,TXN_353623521107,ORD_3365064714,CARD,VISA,INCORRECT_AMOUNT,2085.5,INR,IN,2026-06-04,21,2026-06-25,False,31,4,1,0,6,3,2,0,0,True,False,False,False,False,True,1200,1700,2085.5,train
CB_IN_2026_06717,TXN_856518790094,ORD_3478915382,CARD,RUPAY,FRAUD_UNAUTHORIZED,6727.53,INR,IN,2026-04-18,68,2026-06-25,True,4,5,0,0,9,7,2,0,1,True,True,True,False,True,True,300,800,6727.53,train
CB_IN_2026_00897,TXN_281879291480,ORD_7850796017,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,1441.05,INR,IN,2026-06-16,9,2026-06-25,True,31,4,0,0,11,7,2,0,1,True,True,True,False,True,False,1200,1700,1441.05,train
CB_IN_2026_08444,TXN_877347567917,ORD_8444743693,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,2250.61,INR,IN,2026-04-24,62,2026-06-25,True,35,5,1,0,6,3,1,0,1,False,False,True,False,True,False,300,800,2250.61,train
CB_IN_2026_02459,TXN_574659802592,ORD_2196648117,CARD,RUPAY,ITEM_NOT_RECEIVED,3270.15,INR,IN,2026-04-20,66,2026-06-25,False,32,4,0,0,10,7,2,0,1,True,True,True,False,True,False,300,800,3270.15,train
CB_IN_2026_09594,TXN_543974781420,ORD_5993835279,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,937.45,INR,IN,2026-05-20,36,2026-06-25,True,11,2,0,0,6,3,2,0,1,True,True,False,False,False,True,300,800,937.45,train
CB_IN_2026_05058,TXN_642376587093,ORD_8916668731,CARD,RUPAY,FRAUD_UNAUTHORIZED,3968.41,INR,IN,2026-05-17,39,2026-06-25,True,27,0,1,0,10,6,2,0,0,True,False,False,True,True,True,300,800,3968.41,train
CB_IN_2026_05678,TXN_778988074804,ORD_7721572962,CARD,VISA,SERVICE_NOT_PROVIDED,518.82,INR,IN,2026-05-08,48,2026-06-25,True,26,3,0,0,8,5,1,1,1,True,True,True,False,False,True,1200,1700,518.82,train
CB_IN_2026_06382,TXN_692714046111,ORD_8737956964,UPI,UPI_NPCI,NOT_AS_DESCRIBED,1662.1,INR,IN,2026-04-27,59,2026-06-25,False,4,2,0,0,10,7,2,0,1,True,False,True,False,True,False,300,800,1662.1,train
CB_IN_2026_08871,TXN_887279304105,ORD_1048400998,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,529.56,INR,IN,2026-05-10,46,2026-06-25,True,15,5,2,0,7,5,2,0,1,True,True,True,False,True,False,300,800,529.56,train
CB_IN_2026_04234,TXN_160446487561,ORD_2773944259,UPI,UPI_NPCI,SERVICE_NOT_PROVIDED,221.65,INR,IN,2026-04-26,60,2026-06-25,True,22,3,0,0,6,3,1,0,0,False,False,False,True,True,False,300,800,221.65,train
CB_IN_2026_04161,TXN_352207097917,ORD_6618608531,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,3590.08,INR,IN,2026-06-22,3,2026-06-25,True,8,1,0,0,7,5,2,0,1,True,True,True,False,False,False,300,800,3590.08,train
CB_IN_2026_06663,TXN_864626731267,ORD_5598685499,CARD,VISA,RECON_SETTLEMENT_ERROR,736.67,INR,IN,2026-04-13,73,2026-06-25,True,7,0,1,0,6,3,1,0,0,False,False,True,False,True,False,1200,1700,736.67,train
CB_IN_2026_02027,TXN_440053879773,ORD_5291686360,CARD,AMERICAN_EXPRESS,NOT_AS_DESCRIBED,470.04,INR,IN,2026-04-03,83,2026-06-25,True,11,5,0,0,6,3,2,0,0,True,True,False,False,True,False,1200,1700,470.04,train
CB_IN_2026_07604,TXN_907589592223,ORD_1629597541,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,3519.6,INR,IN,2026-06-13,13,2026-06-26,False,16,1,1,0,8,4,2,0,0,True,False,False,True,True,False,300,800,3519.6,train
CB_IN_2026_09588,TXN_796012617345,ORD_3854332548,UPI,UPI_NPCI,NOT_AS_DESCRIBED,4250.38,INR,IN,2026-05-10,47,2026-06-26,True,23,3,0,0,9,6,2,0,0,True,True,True,False,False,False,300,800,4250.38,train
CB_IN_2026_03052,TXN_683603353528,ORD_2306017722,UPI,UPI_NPCI,INCORRECT_AMOUNT,2685.26,INR,IN,2026-05-24,33,2026-06-26,False,5,7,1,0,7,5,2,0,0,False,False,False,False,True,False,300,800,2685.26,train
CB_IN_2026_04596,TXN_491149324663,ORD_2785311474,CARD,VISA,SERVICE_NOT_PROVIDED,722.43,INR,IN,2026-05-30,27,2026-06-26,False,44,5,2,0,9,6,1,0,0,True,False,True,False,True,False,1200,1700,722.43,train
CB_IN_2026_07035,TXN_663321290828,ORD_7782066832,CARD,VISA,DUPLICATE_TRANSACTION,9657.29,INR,IN,2026-04-14,73,2026-06-26,True,35,4,0,0,6,3,1,0,1,False,False,True,False,True,True,1200,1700,9657.29,train
CB_IN_2026_05940,TXN_723467350240,ORD_4641451066,CARD,RUPAY,ITEM_NOT_RECEIVED,3639.99,INR,IN,2026-06-12,14,2026-06-26,False,33,4,1,0,6,3,2,0,1,True,True,False,False,True,False,300,800,3639.99,train
CB_IN_2026_06262,TXN_148879248274,ORD_9632447431,UPI,UPI_NPCI,SERVICE_NOT_PROVIDED,14316.61,INR,IN,2026-04-04,83,2026-06-26,True,44,4,0,0,7,4,1,0,1,True,True,True,False,False,True,300,800,14316.61,train
CB_IN_2026_05329,TXN_409425803374,ORD_3390881098,CARD,RUPAY,NOT_AS_DESCRIBED,800.76,INR,IN,2026-06-17,9,2026-06-26,True,7,5,0,0,7,4,2,0,0,True,True,True,False,True,False,300,800,800.76,train
CB_IN_2026_03005,TXN_796976051003,ORD_6196770733,CARD,VISA,RECON_SETTLEMENT_ERROR,1741.49,INR,IN,2026-06-23,3,2026-06-26,True,8,0,1,0,5,3,1,0,1,True,False,False,False,True,False,1200,1700,1741.49,train
CB_IN_2026_08359,TXN_244614153500,ORD_2076279373,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,5733.18,INR,IN,2026-05-31,26,2026-06-26,False,41,0,1,0,8,4,2,0,0,True,False,False,False,True,True,300,800,5733.18,train
CB_IN_2026_07325,TXN_414342476983,ORD_5923118086,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,829.37,INR,IN,2026-06-04,22,2026-06-26,True,30,1,0,0,7,4,1,0,1,True,True,True,False,True,False,300,800,829.37,train
CB_IN_2026_04303,TXN_415268058023,ORD_3503427690,CARD,RUPAY,FRAUD_UNAUTHORIZED,4941.38,INR,IN,2026-06-18,8,2026-06-26,True,12,0,0,1,12,8,2,0,0,True,True,False,False,False,True,300,800,4941.38,train
CB_IN_2026_01829,TXN_544155922392,ORD_1808650387,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1397.4,INR,IN,2026-06-13,13,2026-06-26,True,30,4,0,0,5,3,2,1,0,True,True,False,False,True,False,300,800,1397.4,train
CB_IN_2026_03662,TXN_901013206743,ORD_9387363949,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,507.95,INR,IN,2026-06-01,25,2026-06-26,False,28,5,0,0,4,2,1,0,1,False,True,True,False,True,True,300,800,507.95,train
CB_IN_2026_02358,TXN_990182745549,ORD_9294252029,CARD,RUPAY,FRAUD_UNAUTHORIZED,1136.3,INR,IN,2026-06-07,19,2026-06-26,True,1,0,0,0,7,3,2,0,0,True,True,False,False,True,False,300,800,1136.3,train
CB_IN_2026_08055,TXN_629787386793,ORD_2671086754,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,1010.43,INR,IN,2026-05-02,55,2026-06-26,True,8,1,0,0,5,2,1,0,1,True,False,True,False,True,False,300,800,1010.43,train
CB_IN_2026_03979,TXN_686633968951,ORD_9179523316,CARD,RUPAY,FRAUD_UNAUTHORIZED,1390.93,INR,IN,2026-05-21,36,2026-06-26,True,12,0,0,0,7,5,2,0,0,True,True,True,False,False,True,300,800,1390.93,train
CB_IN_2026_05563,TXN_257215604428,ORD_9268663467,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,355.89,INR,IN,2026-04-13,74,2026-06-26,False,7,0,0,0,10,7,2,0,1,False,True,False,False,True,False,300,800,355.89,train
CB_IN_2026_00307,TXN_675606944113,ORD_2107135239,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,978.75,INR,IN,2026-04-02,85,2026-06-26,True,8,0,2,1,9,5,2,0,0,True,False,False,False,True,True,300,800,978.75,train
CB_IN_2026_04378,TXN_906656590698,ORD_9147717306,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,642.93,INR,IN,2026-03-30,88,2026-06-26,True,19,5,0,0,5,3,2,0,1,True,True,True,True,False,False,300,800,642.93,train
CB_IN_2026_04731,TXN_924518519119,ORD_2959302389,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1866.3,INR,IN,2026-04-24,63,2026-06-26,True,36,0,0,0,11,7,2,1,1,True,True,False,False,True,False,300,800,1866.3,train
CB_IN_2026_09693,TXN_152235771135,ORD_5521917577,CARD,VISA,ITEM_NOT_RECEIVED,342.83,INR,IN,2026-04-07,80,2026-06-26,True,34,2,0,0,6,4,2,0,0,True,False,True,False,True,False,1200,1700,342.83,train
CB_IN_2026_04546,TXN_982011380450,ORD_5522647055,UPI,UPI_NPCI,NOT_AS_DESCRIBED,262.05,INR,IN,2026-03-30,88,2026-06-26,True,6,0,0,0,9,6,2,0,0,True,True,False,False,True,False,300,800,262.05,train
CB_IN_2026_02718,TXN_110926810829,ORD_4584264797,CARD,VISA,REFUND_NOT_RECEIVED,185.03,INR,IN,2026-06-17,9,2026-06-26,True,27,4,1,0,4,2,1,0,1,True,False,True,False,True,False,1200,1700,185.03,train
CB_IN_2026_04134,TXN_558370281902,ORD_7499039859,CARD,RUPAY,REFUND_NOT_RECEIVED,249.53,INR,IN,2026-03-29,89,2026-06-26,True,4,3,0,0,6,3,1,0,1,True,False,True,False,True,False,300,800,249.53,train
CB_IN_2026_02141,TXN_490914323402,ORD_6777331854,CARD,RUPAY,INCORRECT_AMOUNT,1067.19,INR,IN,2026-06-02,24,2026-06-26,True,19,0,1,0,5,3,2,0,1,False,False,False,False,True,True,300,800,1067.19,train
CB_IN_2026_08769,TXN_171160454317,ORD_8832667078,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,494.48,INR,IN,2026-05-04,53,2026-06-26,False,5,3,0,0,5,2,1,0,1,True,True,True,False,True,True,300,800,494.48,train
CB_IN_2026_02669,TXN_520546031103,ORD_9024800793,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,3262.13,INR,IN,2026-04-20,67,2026-06-26,False,15,0,0,0,7,3,2,0,0,True,True,False,False,False,False,300,800,3262.13,train
CB_IN_2026_04828,TXN_808134662536,ORD_4967616769,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,89.07,INR,IN,2026-04-17,70,2026-06-26,True,5,5,1,0,6,3,1,0,1,True,True,True,False,True,False,300,800,89.07,train
CB_IN_2026_08317,TXN_883303759033,ORD_9737063360,CARD,VISA,INCORRECT_AMOUNT,8215.87,INR,IN,2026-05-29,28,2026-06-26,False,36,4,0,0,8,5,2,0,1,True,False,True,False,True,False,1200,1700,8215.87,train
CB_IN_2026_03771,TXN_965134465073,ORD_4557205928,CARD,MASTERCARD,DUPLICATE_TRANSACTION,1764.33,INR,IN,2026-04-02,85,2026-06-26,True,5,6,1,0,6,4,1,0,0,True,False,True,False,False,False,1200,1700,1764.33,train
CB_IN_2026_03733,TXN_621237867277,ORD_7821960817,CARD,RUPAY,DUPLICATE_TRANSACTION,664.07,INR,IN,2026-06-22,4,2026-06-26,True,41,2,2,0,4,2,1,1,1,True,True,True,False,True,False,300,800,664.07,train
CB_IN_2026_01599,TXN_338240539557,ORD_1804074024,CARD,MASTERCARD,RECON_SETTLEMENT_ERROR,1664.11,INR,IN,2026-04-01,86,2026-06-26,True,8,1,0,0,5,3,1,0,1,True,False,True,False,False,False,1200,1700,1664.11,train
CB_IN_2026_08986,TXN_352880246646,ORD_1641762428,UPI,UPI_NPCI,SUBSCRIPTION_CANCELED,69.52,INR,IN,2026-03-31,87,2026-06-26,False,7,0,1,0,7,4,1,0,1,True,True,False,False,False,True,300,800,69.52,train
CB_IN_2026_07398,TXN_999874763387,ORD_8217360046,CARD,RUPAY,FRAUD_UNAUTHORIZED,8234.08,INR,IN,2026-04-17,70,2026-06-26,False,26,0,0,1,12,8,2,2,0,True,True,True,False,False,False,300,800,8234.08,train
CB_IN_2026_09275,TXN_140504848658,ORD_1075017994,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,9394.33,INR,IN,2026-04-22,65,2026-06-26,False,3,0,0,0,8,5,2,0,1,False,True,False,False,False,True,300,800,9394.33,train
CB_IN_2026_08804,TXN_803736330208,ORD_4791088472,CARD,RUPAY,FRAUD_UNAUTHORIZED,3359.97,INR,IN,2026-05-12,45,2026-06-26,True,26,0,0,0,11,8,2,0,0,True,True,True,True,False,True,300,800,3359.97,train
CB_IN_2026_06835,TXN_246093959203,ORD_5369292372,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,361.38,INR,IN,2026-06-18,9,2026-06-27,True,22,2,0,0,10,6,2,1,0,True,False,True,False,True,False,300,800,361.38,train
CB_IN_2026_07335,TXN_911558276167,ORD_8464098229,UPI,UPI_NPCI,INCORRECT_AMOUNT,263.84,INR,IN,2026-04-26,62,2026-06-27,True,38,2,0,0,5,3,2,1,1,True,False,True,False,True,True,300,800,263.84,train
CB_IN_2026_09499,TXN_290950569294,ORD_8908783775,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,1443.64,INR,IN,2026-04-14,74,2026-06-27,False,26,2,1,0,6,4,1,0,1,True,False,False,False,False,False,300,800,1443.64,train
CB_IN_2026_02917,TXN_868953511894,ORD_8544513484,CARD,VISA,RECON_SETTLEMENT_ERROR,448.23,INR,IN,2026-06-18,9,2026-06-27,False,13,5,0,0,4,2,1,0,1,False,True,False,False,True,False,1200,1700,448.23,train
CB_IN_2026_02076,TXN_978874359773,ORD_4868964611,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,2474.75,INR,IN,2026-05-03,55,2026-06-27,True,22,0,1,0,8,6,2,0,0,True,True,False,False,True,False,300,800,2474.75,train
CB_IN_2026_05176,TXN_272902801824,ORD_3417950595,CARD,MASTERCARD,ITEM_NOT_RECEIVED,663.1,INR,IN,2026-05-09,49,2026-06-27,True,6,1,1,0,10,7,2,0,1,True,True,True,False,True,False,1200,1700,663.1,train
CB_IN_2026_07266,TXN_388341063673,ORD_1032856061,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,373.62,INR,IN,2026-04-09,79,2026-06-27,True,5,6,0,0,9,7,2,0,1,False,True,True,True,False,False,300,800,373.62,train
CB_IN_2026_07837,TXN_746884703573,ORD_5112425995,CARD,RUPAY,ITEM_NOT_RECEIVED,4723.15,INR,IN,2026-06-02,25,2026-06-27,False,33,1,1,0,6,4,2,1,0,True,False,True,False,True,False,300,800,4723.15,train
CB_IN_2026_02740,TXN_183798397772,ORD_8944686528,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,882.6,INR,IN,2026-04-02,86,2026-06-27,True,40,4,0,1,6,4,1,1,1,True,True,False,True,True,False,300,800,882.6,train
CB_IN_2026_05296,TXN_992258243997,ORD_1984204701,CARD,RUPAY,SUBSCRIPTION_CANCELED,385.26,INR,IN,2026-06-26,1,2026-06-27,True,34,5,0,0,8,5,1,0,1,False,True,True,False,True,False,300,800,385.26,train
CB_IN_2026_00939,TXN_190356081084,ORD_9269091784,CARD,RUPAY,FRAUD_UNAUTHORIZED,1524.25,INR,IN,2026-05-08,50,2026-06-27,False,27,0,1,0,12,8,2,0,0,False,True,True,False,False,False,300,800,1524.25,train
CB_IN_2026_05104,TXN_842921949939,ORD_4849408868,UPI,UPI_NPCI,SUBSCRIPTION_CANCELED,179.78,INR,IN,2026-04-19,69,2026-06-27,True,14,8,0,0,7,4,1,0,0,True,True,True,False,True,False,300,800,179.78,train
CB_IN_2026_02792,TXN_765847984634,ORD_5458776522,CARD,RUPAY,DUPLICATE_TRANSACTION,2405.64,INR,IN,2026-05-29,29,2026-06-27,True,25,1,1,0,6,4,1,1,1,True,False,True,False,True,False,300,800,2405.64,train
CB_IN_2026_00530,TXN_718898544249,ORD_7260554220,CARD,VISA,REFUND_NOT_RECEIVED,372.05,INR,IN,2026-04-02,86,2026-06-27,True,44,2,2,0,5,2,1,0,1,False,True,True,False,True,False,1200,1700,372.05,train
CB_IN_2026_09054,TXN_852596478268,ORD_1000979166,CARD,RUPAY,NOT_AS_DESCRIBED,323.75,INR,IN,2026-04-19,69,2026-06-27,True,21,3,0,1,8,5,2,0,0,True,True,True,False,False,False,300,800,323.75,train
